Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year
ACR102,2003,ACR-US-102-2003-274-120157444 to 120157448,5,40913,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,,Nike,On Behalf of Third Party,Retirement on behalf of Marie Noelle Jeanson,38656,2012
ACR102,2003,ACR-US-102-2003-274-120157449 to 120157458,10,40913,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,,Nike,On Behalf of Third Party,Retirement on behalf of Pedro Ivo Resende,38656,2012
ACR102,2003,ACR-US-102-2003-274-120157459 to 120157463,5,40913,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,,Nike,On Behalf of Third Party,Retirement on behalf of Christophe River,38656,2012
ACR102,2003,ACR-US-102-2003-274-120157464 to 120157483,20,40913,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,,Nike,On Behalf of Third Party,Retirement on behalf of Nora Zizlsperger,38656,2012
ACR102,2003,ACR-US-102-2003-274-120157484 to 120157493,10,40913,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,,Nike,On Behalf of Third Party,Retirement on behalf of Patrick Williams,38656,2012
ACR102,2003,ACR-US-102-2003-274-120157494 to 120157543,50,40913,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,,Nike,On Behalf of Third Party,Retirement on behalf of Joyce Cacho,38656,2012
ACR102,2003,ACR-US-102-2003-274-120157544 to 120157548,5,40913,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,,Nike,On Behalf of Third Party,Retirement on behalf of Jean-Paul Bindels,38656,2012
ACR102,2003,ACR-US-102-2003-274-120150873 to 120155872,5000,40864,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,,Nike,On Behalf of Third Party,Retirement on behalf of London Carbon Market for Mata no Peito,38656,2011
ACR103,2004,ACR-US-103-2004-267-120150864 to 120150872,9,43076,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,ClimeCo Corporation,On Behalf of Third Party,Maison Zaragoza,38353,2017
ACR103,2004,ACR-US-103-2004-268-137419839 to 137419861,23,43076,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,ClimeCo Corporation,On Behalf of Third Party,Maison Zaragoza,38793,2017
ACR103,2009,ACR-US-103-2009-273-213142855 to 213142922,68,41464,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,40535,2013
ACR103,2008,ACR-US-103-2008-272-213138497 to 213141889,3393,41464,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,40535,2013
ACR103,2009,ACR-US-103-2009-273-213142399 to 213142854,456,41289,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,40535,2013
ACR103,2009,ACR-US-103-2009-273-213142388 to 213142398,11,41187,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Other,CF Donors,40535,2012
ACR103,2009,ACR-US-103-2009-273-213142353 to 213142387,35,41109,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,On Behalf of Third Party,Quarterly Retirements,40535,2012
ACR103,2009,ACR-US-103-2009-273-213142330 to 213142339,10,41009,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",40535,2012
ACR103,2009,ACR-US-103-2009-273-213142340 to 213142352,13,41009,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",40535,2012
ACR103,2008,ACR-US-103-2008-272-213138419 to 213138496,78,41009,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers from IEUA,40535,2012
ACR103,2009,ACR-US-103-2009-273-213142163 to 213142329,167,40899,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",40535,2011
ACR103,2008,ACR-US-103-2008-272-213137776 to 213138418,643,40899,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",40535,2011
ACR103,2008,ACR-US-103-2008-272-213137770 to 213137775,6,40823,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",40535,2011
ACR103,2008,ACR-US-103-2008-272-213137716 to 213137769,54,40774,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",40535,2011
ACR103,2008,ACR-US-103-2008-272-213137662 to 213137715,54,40652,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",40535,2011
ACR103,2009,ACR-US-103-2009-273-213141890 to 213142162,273,40583,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",40535,2011
ACR103,2008,ACR-US-103-2008-272-213128680 to 213137661,8982,40583,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",40535,2011
ACR103,2007,ACR-US-103-2007-271-205293028 to 205293338,311,40583,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",39644,2011
ACR103,2007,ACR-US-103-2007-271-205285341 to 205293027,7687,40473,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",39644,2010
ACR103,2006,ACR-US-103-2006-270-205152529 to 205156160,3632,40473,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",39643,2010
ACR103,2005,ACR-US-103-2005-269-143513838 to 143514068,231,40345,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",39062,2010
ACR103,2003,ACR-US-103-2003-265-119245746 to 119247745,2000,40345,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",38353,2010
ACR103,2003,ACR-US-103-2003-265-119247912 to 119248211,300,40345,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",38353,2010
ACR103,2003,ACR-US-103-2003-265-119248212 to 119248245,34,39289,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Environmental Defense Fund,Environmental Benefit,,38353,2007
ACR103,2003,ACR-US-103-2003-265-119247812 to 119247911,100,39092,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Environmental Defense Fund,On Behalf of Third Party,Retirement on behalf of Fabian Nunez,38353,2007
ACR103,2003,ACR-US-103-2003-265-119247787 to 119247811,25,38695,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Environmental Defense Fund,On Behalf of Third Party,Retirement on behalf of COP,38353,2005
ACR103,2003,ACR-US-103-2003-265-119247746 to 119247786,41,38688,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,,Environmental Defense Fund,On Behalf of Third Party,Retirement on behalf of Wendy Abrams,38353,2005
ACR105,2011,ACR-BR-105-2011-307-1 to 1102376,1102376,43040,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,,No,The American Carbon Registry,Cancellation,Removal of ERTs from the registry,8/22/12 17:51,2017
ACR105,2011,ACR-BR-105-2011-306-156 to 200,45,43040,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,,No,F.I.T Timber Ltd,Cancellation,Removal of ERTs from the registry,8/22/12 17:51,2017
ACR105,2011,ACR-BR-105-2011-306-701 to 2572210,2571510,43040,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,,No,F.I.T Timber Ltd,Cancellation,Removal of ERTs from the registry,8/22/12 17:51,2017
ACR105,2011,ACR-BR-105-2011-306-201 to 700,500,41772,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,,,F.I.T Timber Ltd,On Behalf of Third Party,Eco-way Rif. 4500037033,8/22/12 17:51,2014
ACR105,2011,ACR-BR-105-2011-306-11 to 155,145,41772,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,,,F.I.T Timber Ltd,On Behalf of Third Party,Eco-way Rif. 4500037033,8/22/12 17:51,2014
ACR105,2011,ACR-BR-105-2011-306-1 to 10,10,41376,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,,,F.I.T Timber Ltd,On Behalf of Third Party,Timber Partners Group,8/22/12 17:51,2013
ACR106,2006,ACR-US-106-2006-107-200255454 to 200291941,36488,43713,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,,"Element Markets Emissions, LLC",On Behalf of Third Party,"Behalf of Univ. of California, Los Angeles UCLA",39324,2019
ACR106,2006,ACR-US-106-2006-107-200250649 to 200255453,4805,43602,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,,"Element Markets Emissions, LLC",Environmental Benefit,Retirement on behalf of Bates College,39324,2019
ACR106,2006,ACR-US-106-2006-107-200250612 to 200250648,37,43558,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,,"Element Markets Emissions, LLC",Environmental Benefit,On behalf of emissions associated with travel for conference attendees,39324,2019
ACR106,2006,ACR-US-106-2006-107-200196612 to 200250611,54000,43461,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,,"Element Markets Emissions, LLC",On Behalf of Third Party,"Behalf of Univ. of California, Los Angeles UCLA",39324,2018
ACR107,2005,ACR-BO-107-2005-177-205354541 to 205354667,127,39802,Camargo Fuel Substitution,Fuel Switching,Version 1.0,Camargo,Nor Ciniti,BO,,,E+Co,On Behalf of Third Party,Retirement on behalf of E+Co,39652,2008
ACR109,2010,ACR-US-109-2010-148-213431143 to 213447486,16344,43238,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,40633,2018
ACR109,2010,ACR-US-109-2010-148-213396367 to 213426366,30000,43238,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,40633,2018
ACR109,2010,ACR-US-109-2010-148-213426367 to 213430680,4314,43151,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-5,40633,2018
ACR109,2010,ACR-US-109-2010-148-213430681 to 213431142,462,43151,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-9,40633,2018
ACR109,2009,ACR-US-109-2009-147-213392329 to 213392828,500,43151,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-6,40633,2018
ACR109,2009,ACR-US-109-2009-147-213377167 to 213388166,11000,43151,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-4,40633,2018
ACR109,2009,ACR-US-109-2009-147-213388167 to 213392328,4162,43151,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-5,40633,2018
ACR109,2009,ACR-US-109-2009-147-213392829 to 213394828,2000,43151,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-7,40633,2018
ACR109,2009,ACR-US-109-2009-147-213394829 to 213396366,1538,43151,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-9,40633,2018
ACR109,2009,ACR-US-109-2009-147-213366916 to 213376166,9251,43151,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,40633,2018
ACR109,2009,ACR-US-109-2009-147-213376167 to 213377166,1000,43151,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-3,40633,2018
ACR109,2009,ACR-US-109-2009-147-213324443 to 213355089,30647,43047,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-4,40633,2017
ACR109,2009,ACR-US-109-2009-147-213323443 to 213324442,1000,43047,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-3,40633,2017
ACR109,2009,ACR-US-109-2009-147-213355090 to 213363565,8476,43047,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-5,40633,2017
ACR109,2009,ACR-US-109-2009-147-213363566 to 213364065,500,43047,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-6,40633,2017
ACR109,2009,ACR-US-109-2009-147-213364066 to 213366065,2000,43047,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-7,40633,2017
ACR109,2009,ACR-US-109-2009-147-213313291 to 213317486,4196,43047,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,40633,2017
ACR109,2009,ACR-US-109-2009-147-213318605 to 213323442,4838,43047,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,40633,2017
ACR109,2009,ACR-US-109-2009-147-213366066 to 213366915,850,43047,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-9,40633,2017
ACR109,2009,ACR-US-109-2009-147-213287214 to 213289132,1919,42942,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,40633,2017
ACR109,2009,ACR-US-109-2009-147-213289133 to 213291432,2300,42942,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-3,40633,2017
ACR109,2009,ACR-US-109-2009-147-213291433 to 213306432,15000,42942,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-4,40633,2017
ACR109,2009,ACR-US-109-2009-147-213306433 to 213311432,5000,42942,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-5,40633,2017
ACR109,2009,ACR-US-109-2009-147-213311433 to 213313290,1858,42942,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-7,40633,2017
ACR109,2008,ACR-US-109-2008-146-213247487 to 213260430,12944,42942,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,40633,2017
ACR109,2008,ACR-US-109-2008-146-213260431 to 213278882,18452,42942,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",Retail Program Requirements,GP-4,40633,2017
ACR109,2008,ACR-US-109-2008-146-213278883 to 213279132,250,42942,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,,"GreenPrint, LLC.",On Behalf of Third Party,GP-5,40633,2017
