Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Retirement Year,CAR Retirement Data
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11923 to 11927,5,8/4/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Green Story Inc,Other,Retired on behalf of Green Story Inc's and SimpliZero Clients to offset the carbon footprint of their products sales and lifestyle for July 2021,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11916 to 11922,7,7/5/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Green Story Inc,Other,Retired on behalf of Green Story Inc's clients to offset the carbon footprint of their products from June 2021 sales,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-30513 to 34012,3500,6/15/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"South Pole USA, Inc.",Environmental Benefit,,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11913 to 11915,3,6/1/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Green Story Inc,Other,Retired on behalf of Green Story Inc's clients to offset the carbon footprint of their products for May 2021 sales,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11909 to 11912,4,5/3/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Green Story Inc,Other,Retired on behalf of Green Story Inc's clients to offset the carbon footprint of their products for April 2021 sales,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-28413 to 30512,2100,4/29/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"South Pole USA, Inc.",Environmental Benefit,,2021,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-38396 to 39542,1147,4/21/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Retired on behalf of The North Face,2021,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-39687 to 39917,231,4/21/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,BEF Customers,2021,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-39543 to 39686,144,4/21/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Cloverly,2021,
CAR102,2005,CAR-1-US-102-1-102-CA-2005-103-57936 to 58935,1000,4/21/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,retired on behalf of Fleetlogistix,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11907 to 11908,2,4/1/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Green Story Inc,Other,Retired on behalf of Green Story Inc's clients to offset the carbon footprint of their products from March 2021 sales,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-19651 to 28412,8762,3/29/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"South Pole USA, Inc.",Environmental Benefit,To Compensate Dimensional Fund Advisors 2020 Carbon Footprint,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-17166 to 19650,2485,3/9/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"South Pole USA, Inc.",Environmental Benefit,,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11905 to 11906,2,3/2/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Green Story Inc,Other,Retired on behalf of Green Story Inc's clients to offset the carbon footprint of their products for Feb 2021 sales,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-17064 to 17165,102,2/8/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"South Pole USA, Inc.",Environmental Benefit,,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11904 to 11904,1,2/5/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Green Story Inc,On Behalf of Third Party,Retired on behalf of Green Story Inc's clients to offset the carbon footprint of their products for Jan 2021 sales,2021,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-38389 to 38395,7,1/18/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Williot Business Travel: The Good Traveler,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11901 to 11903,3,1/18/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Green Story Inc,On Behalf of Third Party,Retired on behalf of Green Story Inc's clients to offset the carbon footprint of their products for Dec 2020 sales,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-16849 to 17063,215,1/15/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"South Pole USA, Inc.",Environmental Benefit,,2021,
CAR102,2005,CAR-1-US-102-1-102-CA-2005-103-57653 to 57935,283,1/5/21,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,retired on behalf of Lundberg Family Farms,2021,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-15948 to 16848,901,12/31/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"South Pole USA, Inc.",Environmental Benefit,Retired on behalf of Hauser & Wirth's - 2020,2020,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11893 to 11900,8,12/17/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Green Story Inc,On Behalf of Third Party,Retired on behalf of Green Story Inc's clients to offset the carbon footprint of their products for Oct 2020 and Nov 2020 sales,2020,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-40991 to 45990,5000,12/8/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,retired on behalf of American Licorice,2020,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11948 to 15947,4000,11/19/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"South Pole USA, Inc.",Environmental Benefit,New York Life Insurance Fall 2020 program,2020,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-11349 to 11892,544,8/11/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"South Pole USA, Inc.",Environmental Benefit,On behalf of NBA 2020 All Star Game,2020,
CAR102,2009,CAR-1-US-102-1-102-CA-2009-277-189198 to 189898,701,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2008,CAR-1-US-102-1-102-CA-2008-209-227881 to 227947,67,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-2027-22890 to 30766,7877,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-15744 to 17243,1500,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-18394 to 19417,1024,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-135559 to 143343,7785,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-41336 to 41372,37,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-7812 to 9430,1619,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-50641 to 51024,384,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-2027-15014 to 22889,7876,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-83025 to 84385,1361,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-35411 to 40352,4942,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2006,CAR-1-US-102-1-102-CA-2006-104-77018 to 77040,23,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2005,CAR-1-US-102-1-102-CA-2005-103-76958 to 77040,83,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2005,CAR-1-US-102-1-102-CA-2005-103-69999 to 70162,164,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2005,CAR-1-US-102-1-102-CA-2005-103-39903 to 40148,246,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2005,CAR-1-US-102-1-102-CA-2005-103-55526 to 57652,2127,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2005,CAR-1-US-102-1-102-CA-2005-103-74950 to 75133,184,6/25/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,"retired on behalf of BlackRock, Inc",2020,
CAR102,2011,CAR-1-US-102-1-102-CA-2011-661-32351 to 35655,3305,5/22/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"3Degrees Group, Inc",Other,Calendar Year 2019 Deliveries,2020,
CAR102,2011,CAR-1-US-102-1-102-CA-2011-661-29858 to 32000,2143,5/22/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"3Degrees Group, Inc",Other,Calendar Year 2019 Deliveries,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-81920 to 83024,1105,5/22/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"3Degrees Group, Inc",Other,Calendar Year 2019 Deliveries,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-29523 to 29917,395,5/22/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"3Degrees Group, Inc",Other,Calendar Year 2019 Deliveries,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-44199 to 50598,6400,5/22/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,Transaction Reference 12295,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-43641 to 44198,558,5/22/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,Transaction Reference 13539,2020,
CAR102,2005,CAR-1-US-102-1-102-CA-2005-103-50526 to 55525,5000,5/22/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,The Conservation Fund,On Behalf of Third Party,retired on behalf of American Licorice,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-29172 to 29321,150,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Goodlands Property Mgmt 2X 2018 emissions,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-36925 to 37408,484,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Hall Capital Partners 2018 carbon footprint,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37663 to 37683,21,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,"Center Action &Contemplation,The Good Traveler",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37684 to 37688,5,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,"Mead & Hunt  Air Travel 2019, The Good Traveler",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37689 to 37878,190,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,RMI Business travel:The Good Traveler,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37879 to 37897,19,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler  Feb 2020:RMI,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37898 to 37927,30,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler May 2019:RMI,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37928 to 37987,60,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler Nov 2019:RMI,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37988 to 38047,60,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler Oct 2019:RMI,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-29322 to 29333,12,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Gulfstream Aerospace aircraft fleet NBAA,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37409 to 37542,134,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Participant Media  2018 carbon footprint,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-29384 to 29387,4,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Real Change POSTI Aug 2019,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37543 to 37592,50,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler June 2019:RMI,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-29388 to 29397,10,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Haley& Aldridge AGG The Good Traveler:RMI,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-29398 to 29417,20,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,"Airports at Work , The Good Traveler:RMI",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37593 to 37602,10,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Alaska Airlines Event travel:The Good Traveler,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-37603 to 37662,60,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,C&S Engineering Air Travel The Good Traveler:RMI,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-38359 to 38388,30,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Skoll Foundation business travel 2018-2019,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-38048 to 38103,56,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,"The Good Traveler,Sept 2019:RMI",2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-38104 to 38183,80,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler: Aug2019:RMI,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-38184 to 38283,100,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler:Dec 2019:RMI,2020,
CAR102,2007,CAR-1-US-102-1-102-CA-2007-201-38284 to 38358,75,4/6/20,Garcia River Forest,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler:Jan2020:RMI,2020,
