Date Issued,Project ID,Project Name,Project Developer,Project Type,Protocol Version,ARB Eligible,CORSIA Qualified,Vintage,"Issuance 
Year",Total Credits Issued,Credits Issued to Project,Credits Issued to Buffer Pool,Project Site Location,Project Site State,Project Site Country,Additional Certification(s),Verifier,Project Website
7/23/08,ACR125,SEESA Solar Electrification,E+Co,Renewable Energy,Version 1.0,No,No,2006,2008,52,52,0,El Salvador,,SV,,ERT,
7/23/08,ACR125,SEESA Solar Electrification,E+Co,Renewable Energy,Version 1.0,No,No,2005,2008,18,18,0,El Salvador,,SV,,ERT,
7/23/08,ACR125,SEESA Solar Electrification,E+Co,Renewable Energy,Version 1.0,No,No,2004,2008,5,5,0,El Salvador,,SV,,ERT,
10/4/17,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2015,2017,470530,470530,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
12/2/16,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2014,2016,18967,18967,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
11/22/16,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2014,2016,170701,170701,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
8/28/15,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2014,2015,88430,88430,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
2/3/15,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2013,2015,330599,330599,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
7/3/14,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2013,2014,308597,308597,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
7/3/14,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2012,2014,37737,37737,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",,
7/8/13,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2012,2013,214328,214328,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
1/24/13,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2012,2013,250324,250324,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
8/23/12,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2011,2012,234162,234162,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
3/12/12,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2011,2012,175625,175625,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
6/13/11,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2010,2011,135887,135887,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
12/23/10,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2010,2010,34739,34739,0,Waterloo,NEW YORK,US,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action","First Environment, Inc.",
7/15/08,ACR127,Steuben County DPW LFG,Environmental Capital LLC,Landfill Gas Capture & Combustion,Version 1.0,No,No,2007,2008,58031,58031,0,Bath,NEW YORK,US,,"First Environment, Inc.",
7/15/08,ACR127,Steuben County DPW LFG,Environmental Capital LLC,Landfill Gas Capture & Combustion,Version 1.0,No,No,2006,2008,51249,51249,0,Bath,NEW YORK,US,,"First Environment, Inc.",
7/15/08,ACR127,Steuben County DPW LFG,Environmental Capital LLC,Landfill Gas Capture & Combustion,Version 1.0,No,No,2005,2008,19900,19900,0,Bath,NEW YORK,US,,"First Environment, Inc.",
8/30/07,ACR128,Streator LFG to Energy,Biogas Energy Solutions,Landfill Gas Capture & Combustion,Version 1.0,No,No,2007,2007,14454,14454,0,Streator,ILLINOIS,US,,ERT,
8/30/07,ACR128,Streator LFG to Energy,Biogas Energy Solutions,Landfill Gas Capture & Combustion,Version 1.0,No,No,2006,2007,32696,32696,0,Streator,ILLINOIS,US,,ERT,
10/18/07,ACR129,Tecnosol Solar Electrification,E+Co,Renewable Energy,Version 1.0,No,No,2007,2007,1854,1854,0,Nicaragua,,NI,,ERT,
5/22/07,ACR129,Tecnosol Solar Electrification,E+Co,Renewable Energy,Version 1.0,No,No,2006,2007,1586,1586,0,Nicaragua,,NI,,ERT,
5/22/07,ACR129,Tecnosol Solar Electrification,E+Co,Renewable Energy,Version 1.0,No,No,2005,2007,473,473,0,Nicaragua,,NI,,ERT,
6/2/16,ACR130,"Truck Stop Electrification, Alabama",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,140,140,0,Alabama,ALABAMA,US,,Ruby Canyon Environment,
6/2/16,ACR130,"Truck Stop Electrification, Alabama",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,1676,1676,0,Alabama,ALABAMA,US,,,
6/2/16,ACR130,"Truck Stop Electrification, Alabama",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,2463,2463,0,Alabama,ALABAMA,US,,,
6/2/16,ACR130,"Truck Stop Electrification, Alabama",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,1309,1309,0,Alabama,ALABAMA,US,,,
12/17/07,ACR130,"Truck Stop Electrification, Alabama",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,571,571,0,Alabama,ALABAMA,US,,ERT,
12/17/07,ACR130,"Truck Stop Electrification, Alabama",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,869,869,0,Alabama,ALABAMA,US,,ERT,
12/17/07,ACR130,"Truck Stop Electrification, Alabama",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2005,2007,793,793,0,Alabama,ALABAMA,US,,ERT,
12/17/07,ACR130,"Truck Stop Electrification, Alabama",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2004,2007,535,535,0,Alabama,ALABAMA,US,,ERT,
6/2/16,ACR131,"Truck Stop Electrification, Arizona",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,193,193,0,Arizona,ARIZONA,US,,Ruby Canyon Environment,
6/2/16,ACR131,"Truck Stop Electrification, Arizona",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,2315,2315,0,Arizona,ARIZONA,US,,,
6/2/16,ACR131,"Truck Stop Electrification, Arizona",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,3997,3997,0,Arizona,ARIZONA,US,,,
6/2/16,ACR131,"Truck Stop Electrification, Arizona",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,2321,2321,0,Arizona,ARIZONA,US,,,
12/17/07,ACR131,"Truck Stop Electrification, Arizona",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,1663,1663,0,Arizona,ARIZONA,US,,ERT,
12/17/07,ACR131,"Truck Stop Electrification, Arizona",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,615,615,0,Arizona,ARIZONA,US,,ERT,
6/2/16,ACR132,"Truck Stop Electrification, Arkansas",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,5073,5073,0,Arkansas,ARKANSAS,US,,Ruby Canyon Environment,
6/2/16,ACR132,"Truck Stop Electrification, Arkansas",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,8616,8616,0,Arkansas,ARKANSAS,US,,,
6/2/16,ACR132,"Truck Stop Electrification, Arkansas",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,4507,4507,0,Arkansas,ARKANSAS,US,,,
12/17/07,ACR132,"Truck Stop Electrification, Arkansas",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,2764,2764,0,Arkansas,ARKANSAS,US,,ERT,
12/17/07,ACR132,"Truck Stop Electrification, Arkansas",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,3064,3064,0,Arkansas,ARKANSAS,US,,ERT,
12/17/07,ACR132,"Truck Stop Electrification, Arkansas",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2005,2007,1713,1713,0,Arkansas,ARKANSAS,US,,ERT,
12/17/07,ACR132,"Truck Stop Electrification, Arkansas",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2004,2007,1374,1374,0,Arkansas,ARKANSAS,US,,ERT,
12/17/07,ACR132,"Truck Stop Electrification, Arkansas",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2003,2007,958,958,0,Arkansas,ARKANSAS,US,,ERT,
6/2/16,ACR133,"Truck Stop Electrification, California",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,8253,8253,0,California,CALIFORNIA,US,,Ruby Canyon Environment,
12/17/07,ACR133,"Truck Stop Electrification, California",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,6434,6434,0,California,CALIFORNIA,US,,ERT,
12/17/07,ACR133,"Truck Stop Electrification, California",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,5941,5941,0,California,CALIFORNIA,US,,ERT,
12/17/07,ACR133,"Truck Stop Electrification, California",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2005,2007,1315,1315,0,California,CALIFORNIA,US,,ERT,
6/2/16,ACR134,"Truck Stop Electrification, Colorado",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,3,3,0,Colorado,COLORADO,US,,Ruby Canyon Environment,
6/2/16,ACR134,"Truck Stop Electrification, Colorado",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,32,32,0,Colorado,COLORADO,US,,,
6/2/16,ACR134,"Truck Stop Electrification, Colorado",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,1841,1841,0,Colorado,COLORADO,US,,,
6/2/16,ACR134,"Truck Stop Electrification, Colorado",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,1038,1038,0,Colorado,COLORADO,US,,,
12/17/07,ACR134,"Truck Stop Electrification, Colorado",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,757,757,0,Colorado,COLORADO,US,,ERT,
6/2/16,ACR135,"Truck Stop Electrification, Florida",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,157,157,0,Florida,FLORIDA,US,,Ruby Canyon Environment,
6/2/16,ACR135,"Truck Stop Electrification, Florida",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,1879,1879,0,Florida,FLORIDA,US,,,
6/2/16,ACR135,"Truck Stop Electrification, Florida",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,2647,2647,0,Florida,FLORIDA,US,,,
6/2/16,ACR135,"Truck Stop Electrification, Florida",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,1548,1548,0,Florida,FLORIDA,US,,,
12/17/07,ACR135,"Truck Stop Electrification, Florida",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,856,856,0,Florida,FLORIDA,US,,ERT,
12/17/07,ACR135,"Truck Stop Electrification, Florida",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,261,261,0,Florida,FLORIDA,US,,ERT,
6/2/16,ACR136,"Truck Stop Electrification, Georgia",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,3559,3559,0,Georgia,GEORGIA,US,,Ruby Canyon Environment,
6/2/16,ACR136,"Truck Stop Electrification, Georgia",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,4923,4923,0,Georgia,GEORGIA,US,,,
6/2/16,ACR136,"Truck Stop Electrification, Georgia",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,2586,2586,0,Georgia,GEORGIA,US,,,
12/17/07,ACR136,"Truck Stop Electrification, Georgia",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,2199,2199,0,Georgia,GEORGIA,US,,ERT,
12/17/07,ACR136,"Truck Stop Electrification, Georgia",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,3364,3364,0,Georgia,GEORGIA,US,,ERT,
12/17/07,ACR136,"Truck Stop Electrification, Georgia",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2005,2007,2158,2158,0,Georgia,GEORGIA,US,,ERT,
12/17/07,ACR136,"Truck Stop Electrification, Georgia",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2004,2007,1716,1716,0,Georgia,GEORGIA,US,,ERT,
12/17/07,ACR136,"Truck Stop Electrification, Georgia",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2003,2007,1715,1715,0,Georgia,GEORGIA,US,,ERT,
6/2/16,ACR137,"Truck Stop Electrification, Illinois",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,445,445,0,Illinois,ILLINOIS,US,,Ruby Canyon Environment,
6/2/16,ACR137,"Truck Stop Electrification, Illinois",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,5334,5334,0,Illinois,ILLINOIS,US,,,
6/2/16,ACR137,"Truck Stop Electrification, Illinois",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,8134,8134,0,Illinois,ILLINOIS,US,,,
6/2/16,ACR137,"Truck Stop Electrification, Illinois",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,4272,4272,0,Illinois,ILLINOIS,US,,,
12/17/07,ACR137,"Truck Stop Electrification, Illinois",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,1981,1981,0,Illinois,ILLINOIS,US,,ERT,
12/17/07,ACR137,"Truck Stop Electrification, Illinois",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,365,365,0,Illinois,ILLINOIS,US,,ERT,
6/2/16,ACR138,"Truck Stop Electrification, Indiana",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,260,260,0,Indiana,INDIANA,US,,Ruby Canyon Environment,
6/2/16,ACR138,"Truck Stop Electrification, Indiana",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,3125,3125,0,Indiana,INDIANA,US,,,
6/2/16,ACR138,"Truck Stop Electrification, Indiana",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,4548,4548,0,Indiana,INDIANA,US,,,
6/2/16,ACR138,"Truck Stop Electrification, Indiana",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,2260,2260,0,Indiana,INDIANA,US,,,
12/17/07,ACR138,"Truck Stop Electrification, Indiana",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,1577,1577,0,Indiana,INDIANA,US,,ERT,
12/17/07,ACR138,"Truck Stop Electrification, Indiana",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,380,380,0,Indiana,INDIANA,US,,ERT,
6/2/16,ACR139,"Truck Stop Electrification, Kentucky",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,78,78,0,Kentucky,KENTUCKY,US,,Ruby Canyon Environment,
6/2/16,ACR139,"Truck Stop Electrification, Kentucky",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,935,935,0,Kentucky,KENTUCKY,US,,,
6/2/16,ACR139,"Truck Stop Electrification, Kentucky",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,1479,1479,0,Kentucky,KENTUCKY,US,,,
6/2/16,ACR139,"Truck Stop Electrification, Kentucky",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,786,786,0,Kentucky,KENTUCKY,US,,,
12/17/07,ACR139,"Truck Stop Electrification, Kentucky",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,502,502,0,Kentucky,KENTUCKY,US,,ERT,
12/17/07,ACR139,"Truck Stop Electrification, Kentucky",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,295,295,0,Kentucky,KENTUCKY,US,,ERT,
6/2/16,ACR140,"Truck Stop Electrification, Louisianna",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,237,237,0,Louisiana,LOUISIANA,US,,Ruby Canyon Environment,
6/2/16,ACR140,"Truck Stop Electrification, Louisianna",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,2844,2844,0,Louisiana,LOUISIANA,US,,,
6/2/16,ACR140,"Truck Stop Electrification, Louisianna",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,4174,4174,0,Louisiana,LOUISIANA,US,,,
6/2/16,ACR140,"Truck Stop Electrification, Louisianna",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,2063,2063,0,Louisiana,LOUISIANA,US,,,
12/17/07,ACR140,"Truck Stop Electrification, Louisianna",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,1236,1236,0,Louisiana,LOUISIANA,US,,ERT,
12/17/07,ACR140,"Truck Stop Electrification, Louisianna",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,1049,1049,0,Louisiana,LOUISIANA,US,,ERT,
6/2/16,ACR141,"Truck Stop Electrification, Maryland",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,243,243,0,Maryland,MARYLAND,US,,Ruby Canyon Environment,
6/2/16,ACR141,"Truck Stop Electrification, Maryland",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,2912,2912,0,Maryland,MARYLAND,US,,,
6/2/16,ACR141,"Truck Stop Electrification, Maryland",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,3968,3968,0,Maryland,MARYLAND,US,,,
6/2/16,ACR141,"Truck Stop Electrification, Maryland",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,2083,2083,0,Maryland,MARYLAND,US,,,
12/17/07,ACR141,"Truck Stop Electrification, Maryland",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,1463,1463,0,Maryland,MARYLAND,US,,ERT,
12/17/07,ACR141,"Truck Stop Electrification, Maryland",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,1223,1223,0,Maryland,MARYLAND,US,,ERT,
12/17/07,ACR141,"Truck Stop Electrification, Maryland",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2005,2007,220,220,0,Maryland,MARYLAND,US,,ERT,
6/2/16,ACR142,"Truck Stop Electrification, Michigan",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,95,95,0,Michigan,MICHIGAN,US,,Ruby Canyon Environment,
6/2/16,ACR142,"Truck Stop Electrification, Michigan",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,1139,1139,0,Michigan,MICHIGAN,US,,,
6/2/16,ACR142,"Truck Stop Electrification, Michigan",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,1785,1785,0,Michigan,MICHIGAN,US,,,
6/2/16,ACR142,"Truck Stop Electrification, Michigan",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,710,710,0,Michigan,MICHIGAN,US,,,
12/17/07,ACR142,"Truck Stop Electrification, Michigan",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,355,355,0,Michigan,MICHIGAN,US,,ERT,
6/2/16,ACR143,"Truck Stop Electrification, Minnesota",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,41,41,0,Minnesota,MINNESOTA,US,,Ruby Canyon Environment,
6/2/16,ACR143,"Truck Stop Electrification, Minnesota",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,490,490,0,Minnesota,MINNESOTA,US,,,
6/2/16,ACR143,"Truck Stop Electrification, Minnesota",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,825,825,0,Minnesota,MINNESOTA,US,,,
6/2/16,ACR143,"Truck Stop Electrification, Minnesota",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,409,409,0,Minnesota,MINNESOTA,US,,,
12/17/07,ACR143,"Truck Stop Electrification, Minnesota",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,20,20,0,Minnesota,MINNESOTA,US,,ERT,
6/2/16,ACR144,"Truck Stop Electrification, Mississippi",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,72,72,0,Mississippi,MISSISSIPPI,US,,Ruby Canyon Environment,
6/2/16,ACR144,"Truck Stop Electrification, Mississippi",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,865,865,0,Mississippi,MISSISSIPPI,US,,,
6/2/16,ACR144,"Truck Stop Electrification, Mississippi",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,1504,1504,0,Mississippi,MISSISSIPPI,US,,,
6/2/16,ACR144,"Truck Stop Electrification, Mississippi",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,802,802,0,Mississippi,MISSISSIPPI,US,,,
12/17/07,ACR144,"Truck Stop Electrification, Mississippi",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2007,469,469,0,Mississippi,MISSISSIPPI,US,,ERT,
12/17/07,ACR144,"Truck Stop Electrification, Mississippi",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2006,2007,473,473,0,Mississippi,MISSISSIPPI,US,,ERT,
6/2/16,ACR145,"Truck Stop Electrification, Missouri",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2010,2016,98,98,0,Missouri,MISSOURI,US,,Ruby Canyon Environment,
6/2/16,ACR145,"Truck Stop Electrification, Missouri",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2009,2016,1174,1174,0,Missouri,MISSOURI,US,,,
6/2/16,ACR145,"Truck Stop Electrification, Missouri",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2008,2016,1970,1970,0,Missouri,MISSOURI,US,,,
6/2/16,ACR145,"Truck Stop Electrification, Missouri",IdleAir,Transport / Fleet Efficiency,Version 1.0,No,No,2007,2016,1134,1134,0,Missouri,MISSOURI,US,,,
