Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year
ACR102,2003,ACR-US-102-2003-274-120157359 to 120157368,10,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Jennifer Grems,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157369 to 120157373,5,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Marcos Lambert,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157374 to 120157413,40,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Derek Labar,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157414 to 120157423,10,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Jennifer Powell,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157424 to 120157433,10,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Anonymous,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157434 to 120157443,10,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Anonymous,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157444 to 120157448,5,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Marie Noelle Jeanson,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157449 to 120157458,10,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Pedro Ivo Resende,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157459 to 120157463,5,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Christophe River,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157464 to 120157483,20,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Nora Zizlsperger,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157484 to 120157493,10,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Patrick Williams,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157494 to 120157543,50,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Joyce Cacho,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120157544 to 120157548,5,1/5/12,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Jean-Paul Bindels,10/31/05,2012
ACR102,2003,ACR-US-102-2003-274-120150873 to 120155872,5000,11/17/11,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of London Carbon Market for Mata no Peito,10/31/05,2011
ACR103,2004,ACR-US-103-2004-268-137419839 to 137419861,23,12/7/17,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,ClimeCo Corporation,On Behalf of Third Party,Maison Zaragoza,3/17/06,2017
ACR103,2004,ACR-US-103-2004-267-120150864 to 120150872,9,12/7/17,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,ClimeCo Corporation,On Behalf of Third Party,Maison Zaragoza,1/1/05,2017
ACR103,2009,ACR-US-103-2009-273-213142855 to 213142922,68,7/9/13,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,12/23/10,2013
ACR103,2008,ACR-US-103-2008-272-213138497 to 213141889,3393,7/9/13,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,12/23/10,2013
ACR103,2009,ACR-US-103-2009-273-213142399 to 213142854,456,1/15/13,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,12/23/10,2013
ACR103,2009,ACR-US-103-2009-273-213142388 to 213142398,11,10/5/12,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Other,CF Donors,12/23/10,2012
ACR103,2009,ACR-US-103-2009-273-213142353 to 213142387,35,7/19/12,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,On Behalf of Third Party,Quarterly Retirements,12/23/10,2012
ACR103,2009,ACR-US-103-2009-273-213142330 to 213142339,10,4/10/12,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/23/10,2012
ACR103,2008,ACR-US-103-2008-272-213138419 to 213138496,78,4/10/12,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers from IEUA,12/23/10,2012
ACR103,2009,ACR-US-103-2009-273-213142340 to 213142352,13,4/10/12,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/23/10,2012
ACR103,2009,ACR-US-103-2009-273-213142163 to 213142329,167,12/22/11,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/23/10,2011
ACR103,2008,ACR-US-103-2008-272-213137776 to 213138418,643,12/22/11,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/23/10,2011
ACR103,2008,ACR-US-103-2008-272-213137770 to 213137775,6,10/7/11,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/23/10,2011
ACR103,2008,ACR-US-103-2008-272-213137716 to 213137769,54,8/19/11,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/23/10,2011
ACR103,2008,ACR-US-103-2008-272-213137662 to 213137715,54,4/19/11,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/23/10,2011
ACR103,2008,ACR-US-103-2008-272-213128680 to 213137661,8982,2/9/11,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/23/10,2011
ACR103,2009,ACR-US-103-2009-273-213141890 to 213142162,273,2/9/11,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/23/10,2011
ACR103,2007,ACR-US-103-2007-271-205293028 to 205293338,311,2/9/11,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",7/15/08,2011
ACR103,2007,ACR-US-103-2007-271-205285341 to 205293027,7687,10/22/10,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",7/15/08,2010
ACR103,2006,ACR-US-103-2006-270-205152529 to 205156160,3632,10/22/10,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",7/14/08,2010
ACR103,2003,ACR-US-103-2003-265-119245746 to 119247745,2000,6/16/10,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",1/1/05,2010
ACR103,2003,ACR-US-103-2003-265-119247912 to 119248211,300,6/16/10,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",1/1/05,2010
ACR103,2005,ACR-US-103-2005-269-143513838 to 143514068,231,6/16/10,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",12/11/06,2010
ACR103,2003,ACR-US-103-2003-265-119248212 to 119248245,34,7/26/07,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Environmental Defense Fund,Environmental Benefit,,1/1/05,2007
ACR103,2003,ACR-US-103-2003-265-119247812 to 119247911,100,1/10/07,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Environmental Defense Fund,On Behalf of Third Party,Retirement on behalf of Fabian Nunez,1/1/05,2007
ACR103,2003,ACR-US-103-2003-265-119247787 to 119247811,25,12/9/05,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Environmental Defense Fund,On Behalf of Third Party,Retirement on behalf of COP,1/1/05,2005
ACR103,2003,ACR-US-103-2003-265-119247746 to 119247786,41,12/2/05,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Environmental Defense Fund,On Behalf of Third Party,Retirement on behalf of Wendy Abrams,1/1/05,2005
ACR105,2011,ACR-BR-105-2011-306-11 to 155,145,5/13/14,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,Clean Water and Sanitation;Climate Action;Life on Land,No,F.I.T Timber Ltd,On Behalf of Third Party,Eco-way Rif. 4500037033,8/22/12,2014
ACR105,2011,ACR-BR-105-2011-306-201 to 700,500,5/13/14,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,Clean Water and Sanitation;Climate Action;Life on Land,No,F.I.T Timber Ltd,On Behalf of Third Party,Eco-way Rif. 4500037033,8/22/12,2014
ACR105,2011,ACR-BR-105-2011-306-1 to 10,10,4/12/13,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,Clean Water and Sanitation;Climate Action;Life on Land,No,F.I.T Timber Ltd,On Behalf of Third Party,Timber Partners Group,8/22/12,2013
ACR106,2006,ACR-US-106-2006-107-200255454 to 200291941,36488,9/5/19,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,"Behalf of Univ. of California, Los Angeles UCLA",8/30/07,2019
ACR106,2006,ACR-US-106-2006-107-200250649 to 200255453,4805,5/17/19,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,No,"Element Markets Emissions, LLC",Environmental Benefit,Retirement on behalf of Bates College,8/30/07,2019
ACR106,2006,ACR-US-106-2006-107-200250612 to 200250648,37,4/3/19,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,No,"Element Markets Emissions, LLC",Environmental Benefit,On behalf of emissions associated with travel for conference attendees,8/30/07,2019
ACR106,2006,ACR-US-106-2006-107-200196612 to 200250611,54000,12/27/18,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,"Behalf of Univ. of California, Los Angeles UCLA",8/30/07,2018
ACR107,2005,ACR-BO-107-2005-177-205354541 to 205354667,127,12/20/08,Camargo Fuel Substitution,Fuel Switching,Version 1.0,Camargo,Nor Ciniti,BO,,No,E+Co,On Behalf of Third Party,Retirement on behalf of E+Co,7/23/08,2008
ACR109,2010,ACR-US-109-2010-148-213396367 to 213426366,30000,5/18/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,3/31/11,2018
ACR109,2010,ACR-US-109-2010-148-213431143 to 213447486,16344,5/18/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,3/31/11,2018
ACR109,2010,ACR-US-109-2010-148-213430681 to 213431142,462,2/20/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-9,3/31/11,2018
ACR109,2009,ACR-US-109-2009-147-213394829 to 213396366,1538,2/20/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-9,3/31/11,2018
ACR109,2009,ACR-US-109-2009-147-213392829 to 213394828,2000,2/20/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-7,3/31/11,2018
ACR109,2009,ACR-US-109-2009-147-213392329 to 213392828,500,2/20/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-6,3/31/11,2018
ACR109,2010,ACR-US-109-2010-148-213426367 to 213430680,4314,2/20/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-5,3/31/11,2018
ACR109,2009,ACR-US-109-2009-147-213388167 to 213392328,4162,2/20/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-5,3/31/11,2018
ACR109,2009,ACR-US-109-2009-147-213377167 to 213388166,11000,2/20/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-4,3/31/11,2018
ACR109,2009,ACR-US-109-2009-147-213376167 to 213377166,1000,2/20/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-3,3/31/11,2018
ACR109,2009,ACR-US-109-2009-147-213366916 to 213376166,9251,2/20/18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,3/31/11,2018
ACR109,2009,ACR-US-109-2009-147-213366066 to 213366915,850,11/8/17,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-9,3/31/11,2017
ACR109,2009,ACR-US-109-2009-147-213364066 to 213366065,2000,11/8/17,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-7,3/31/11,2017
ACR109,2009,ACR-US-109-2009-147-213363566 to 213364065,500,11/8/17,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-6,3/31/11,2017
ACR109,2009,ACR-US-109-2009-147-213355090 to 213363565,8476,11/8/17,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-5,3/31/11,2017
ACR109,2009,ACR-US-109-2009-147-213324443 to 213355089,30647,11/8/17,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-4,3/31/11,2017
ACR109,2009,ACR-US-109-2009-147-213323443 to 213324442,1000,11/8/17,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-3,3/31/11,2017
ACR109,2009,ACR-US-109-2009-147-213318605 to 213323442,4838,11/8/17,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,3/31/11,2017
ACR109,2009,ACR-US-109-2009-147-213313291 to 213317486,4196,11/8/17,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",No,"GreenPrint, LLC.",On Behalf of Third Party,GP-2,3/31/11,2017
